name,first_name,last_name,price,above_100
Don Rose MD,Don,Rose,185.0807171,true
Bradley Gibson,Bradley,Gibson,44.37564058,false
Heidi Ortiz,Heidi,Ortiz,72.5676395,false
Malik Clark,Malik,Clark,172.803059,true
Nicole Henderson DVM,Nicole,Henderson,188.4701057,true
Katie Merritt,Katie,Merritt,93.32190104,false
Michelle Hall,Michelle,Hall,235.5891307,true
Amanda Martinez,Amanda,Martinez,109.8451354,true
Kenneth Cortez,Kenneth,Cortez,43.35799481,false
Cindy Lin,Cindy,Lin,191.9161242,true
Christopher Lucas,Christopher,Lucas,149.0145447,true
Veronica Sloan,Veronica,Sloan,122.0150809,true
Duane Alvarez,Duane,Alvarez,206.1329996,true
James Lee,James,Lee,241.7417132,true
Christopher Meza,Christopher,Meza,155.0057081,true
Nathaniel Miller,Nathaniel,Miller,244.6580051,true
Tracy Brown,Tracy,Brown,90.74709889,false
Mariah Cervantes,Mariah,Cervantes,52.08510319,false
Joshua Jones,Joshua,Jones,293.8213216,true
Brenda Jones,Brenda,Jones,264.2708843,true
Jennifer Booker,Jennifer,Booker,12.02511321,false
Seth Castaneda,Seth,Castaneda,10.92646812,false
Rachel Kennedy,Rachel,Kennedy,161.6721103,true
Susan Smith,Susan,Smith,2.813093506,false
Jordan Barnes,Jordan,Barnes,71.62466448,false
Brenda Turner,Brenda,Turner,288.0150336,true
James Stanley,James,Stanley,83.01264324,false
Matthew Brown,Matthew,Brown,24.27117954,false
Christian Little,Christian,Little,42.7509127,false
Thomas Valenzuela,Thomas,Valenzuela,140.6010983,true
Philip Hughes,Philip,Hughes,265.8403027,true
Gary Curry,Gary,Curry,276.4037536,true
Andrea Morrison,Andrea,Morrison,268.3671771,true
Norma Jenkins,Norma,Jenkins,257.8816286,true
Jill Ortiz,Jill,Ortiz,168.3387905,true
Jessica Howell,Jessica,Howell,55.09699628,false
James Henderson,James,Henderson,163.5006988,true
Nicholas Thomas,Nicholas,Thomas,204.0773565,true
Stephanie White,Stephanie,White,166.833234,true
Christopher Greene,Christopher,Greene,36.14365972,false
James Palmer,James,Palmer,118.0771682,true
Christine Cantrell,Christine,Cantrell,211.4962787,true
Christopher Lopez,Christopher,Lopez,17.11683357,false
Sandra Cook,Sandra,Cook,67.45307209,false
Pedro Dunn,Pedro,Dunn,116.3981006,true
Cassandra Gallagher,Cassandra,Gallagher,82.99376863,false
Daniel Guzman,Daniel,Guzman,202.3914416,true
Michael Hunt,Michael,Hunt,19.63313083,false
Leslie Preston,Leslie,Preston,232.9674767,true
Crystal Valdez,Crystal,Valdez,36.96034311,false
Luis Saunders,Luis,Saunders,136.6896047,true
Samantha Golden,Samantha,Golden,18.25944943,false
Brian Woods,Brian,Woods,207.7238054,true
Jay Parker,Jay,Parker,53.42922382,false
Janet Fleming,Janet,Fleming,160.5078275,true
Lance Williams,Lance,Williams,2.170543081,false
Rebecca Brooks,Rebecca,Brooks,228.4791343,true
Sara Oliver,Sara,Oliver,208.4079644,true
Megan Hickman,Megan,Hickman,165.1104102,true
Raymond Davis,Raymond,Davis,217.32736,true
Krystal Miller,Krystal,Miller,219.3866908,true
Brian Christian,Brian,Christian,197.1047485,true
Stephen Doyle,Stephen,Doyle,75.62902184,false
Carl Taylor,Carl,Taylor,271.8752715,true
Kathleen Peterson,Kathleen,Peterson,279.1604721,true
Teresa Mcintosh,Teresa,Mcintosh,204.471543,true
Ashley Hill,Ashley,Hill,221.4989596,true
Andrew Jacobs,Andrew,Jacobs,226.5094836,true
Jeffery Turner,Jeffery,Turner,172.146738,true
Christian Peterson,Christian,Peterson,229.5509836,true
Jason Burgess,Jason,Burgess,288.1309467,true
Crystal Herrera,Crystal,Herrera,95.15394812,false
Brenda Dean,Brenda,Dean,252.0255026,true
Kathleen Allen,Kathleen,Allen,148.1759137,true
Julie Suarez,Julie,Suarez,126.6045221,true
William Lee,William,Lee,219.7081508,true
Paige Sanders,Paige,Sanders,14.77249308,false
Devin Bates,Devin,Bates,152.2274338,true
Patricia Olsen,Patricia,Olsen,110.1679882,true
Becky Hernandez,Becky,Hernandez,222.2333333,true
Marie Lamb,Marie,Lamb,40.27252313,false
Nathan Flores,Nathan,Flores,101.8936459,true
Brandon Gonzalez,Brandon,Gonzalez,60.52303081,false
John Henderson,John,Henderson,248.4076042,true
Samuel Bell,Samuel,Bell,92.53696137,false
Chase Reed,Chase,Reed,71.9476409,false
Timothy Nichols,Timothy,Nichols,227.970889,true
Mitchell Owen,Mitchell,Owen,153.7919479,true
Amy Baker,Amy,Baker,36.80578714,false
Duane Gomez,Duane,Gomez,244.0834338,true
Ashley Caldwell,Ashley,Caldwell,130.8171695,true
Maria Hampton,Maria,Hampton,288.5692027,true
Kathy Schneider,Kathy,Schneider,42.12818501,false
Christopher Johnson,Christopher,Johnson,160.177871,true
Alison Rojas,Alison,Rojas,294.6816429,true
Susan Valdez,Susan,Valdez,60.26333489,false
David Frank,David,Frank,163.051206,true
Jason Conway,Jason,Conway,139.2688476,true
Nathan Reid,Nathan,Reid,233.0631577,true
Amy Klein,Amy,Klein,35.59591008,false
Victoria Johnson,Victoria,Johnson,46.62876129,false
Sara Adams,Sara,Adams,124.1548865,true
Charles Reid,Charles,Reid,63.79578805,false
Angela Davis,Angela,Davis,266.9483443,true
Brittany Nicholson,Brittany,Nicholson,39.77148045,false
William Dunn,William,Dunn,225.412815,true
Jon James,Jon,James,11.05366645,false
Heather Boyle,Heather,Boyle,234.2114192,true
Martin Robinson,Martin,Robinson,45.61899672,false
Lindsay Brewer,Lindsay,Brewer,152.2561172,true
Christopher Mitchell,Christopher,Mitchell,122.2296097,true
Renee Martin,Renee,Martin,103.8007634,true
Nathaniel Kelly,Nathaniel,Kelly,278.6711932,true
Jesus Martinez,Jesus,Martinez,1.741610191,false
Mark Kim,Mark,Kim,260.9460802,true
Kimberly Mccullough,Kimberly,Mccullough,175.7063953,true
Kevin Richardson,Kevin,Richardson,233.3962134,true
Kim Kramer,Kim,Kramer,159.7285379,true
Shelly Warren,Shelly,Warren,223.9957527,true
Keith Parker,Keith,Parker,165.2856722,true
Rebecca Pearson,Rebecca,Pearson,34.08557462,false
Thomas Turner,Thomas,Turner,102.5115671,true
Ernest Blake,Ernest,Blake,279.7736437,true
Kimberly Aguilar,Kimberly,Aguilar,254.503909,true
Mr. Parker Chandler DDS,Parker,Chandler,105.0988489,true
Patricia Jordan,Patricia,Jordan,293.1542586,true
Edward Pearson,Edward,Pearson,186.5174652,true
Thomas Guzman,Thomas,Guzman,35.01257377,false
Christina Lewis,Christina,Lewis,276.7217628,true
Nicole Green,Nicole,Green,173.7777278,true
Sandra Ayers,Sandra,Ayers,203.8614101,true
Kimberly Gould,Kimberly,Gould,116.9645689,true
Cory Johnson,Cory,Johnson,290.1908301,true
Lisa Butler,Lisa,Butler,33.22539775,false
Stephanie Gomez,Stephanie,Gomez,134.8962191,true
Dennis Figueroa,Dennis,Figueroa,293.5063554,true
Michelle Spencer,Michelle,Spencer,296.9458364,true
Austin Zuniga,Austin,Zuniga,189.9701356,true
Sarah Mora,Sarah,Mora,152.0602036,true
Mr. David Brown,David,Brown,222.4466494,true
Regina Smith,Regina,Smith,104.488275,true
John Gardner,John,Gardner,90.71613517,false
Melissa Levy,Melissa,Levy,101.5050273,true
Brandon Powell,Brandon,Powell,12.1046252,false
Vanessa Alvarez,Vanessa,Alvarez,160.5638252,true
Michael Wu,Michael,Wu,26.41273072,false
Jenny Fox,Jenny,Fox,289.1982327,true
Elizabeth Cole,Elizabeth,Cole,111.4431733,true
Justin Holmes,Justin,Holmes,279.0448103,true
Steve Carey,Steve,Carey,266.7866531,true
Ryan Miller,Ryan,Miller,240.0594432,true
Alvin Blair,Alvin,Blair,212.2618704,true
John Pearson,John,Pearson,106.2357684,true
Marcus Mejia,Marcus,Mejia,164.1050274,true
Antonio Simon,Antonio,Simon,103.8962515,true
Maria Mccall,Maria,Mccall,244.0777072,true
Linda Robinson,Linda,Robinson,33.16893391,false
Emily Rodriguez,Emily,Rodriguez,124.8103967,true
Dr. Samantha Morrison,Samantha,Morrison,68.09438499,false
Johnny Clark,Johnny,Clark,11.42250221,false
Brandon Hanson,Brandon,Hanson,129.2842923,true
Dana Mcclain,Dana,Mcclain,127.6452244,true
Christine Ramos,Christine,Ramos,94.47688435,false
Lisa Holloway MD,Lisa,Holloway,220.8854738,true
Melissa Gibson,Melissa,Gibson,166.7242068,true
Michael Fernandez,Michael,Fernandez,200.3551632,true
Karen Woods,Karen,Woods,153.6317697,true
Kimberly Stone,Kimberly,Stone,235.9922733,true
Alexander Cook,Alexander,Cook,214.5809698,true
Adam Jones,Adam,Jones,66.05270665,false
Michelle Hale,Michelle,Hale,160.332909,true
Dawn Perez,Dawn,Perez,221.7845339,true
Michael Smith,Michael,Smith,269.7764571,true
Pamela Willis,Pamela,Willis,258.6407833,true
Tracy Coleman,Tracy,Coleman,65.24906648,false
Amanda Jones,Amanda,Jones,61.84863952,false
Alexis Bradford,Alexis,Bradford,184.4562198,true
Eric Elliott,Eric,Elliott,272.0600434,true
Richard Tucker,Richard,Tucker,2.106609758,false
Elizabeth Andersen,Elizabeth,Andersen,7.886266805,false
Rhonda White,Rhonda,White,221.1733665,true
Annette Kaufman,Annette,Kaufman,200.003827,true
Kenneth Brown,Kenneth,Brown,260.5486352,true
Joshua Brown,Joshua,Brown,151.7365522,true
Monique Thompson,Monique,Thompson,229.1693307,true
Tammy Anderson,Tammy,Anderson,246.6641717,true
Robert Foster,Robert,Foster,23.9205959,false
Destiny Lutz,Destiny,Lutz,93.7962228,false
Phillip White,Phillip,White,252.4260402,true
Jeffrey Reeves,Jeffrey,Reeves,237.8640463,true
Michelle Dodson,Michelle,Dodson,25.13036482,false
Brandy Allen,Brandy,Allen,141.1964105,true
Stephanie Decker,Stephanie,Decker,188.2798449,true
Deborah Carter,Deborah,Carter,157.0933645,true
Donna Lloyd,Donna,Lloyd,129.2668984,true
Jason Brown,Jason,Brown,179.5356747,true
Michelle Keller,Michelle,Keller,255.2075003,true
Loretta Haynes,Loretta,Haynes,26.40453589,false
Ryan Vaughn,Ryan,Vaughn,174.7084888,true
Dan Smith,Dan,Smith,33.04343359,false
Alex Brown,Alex,Brown,231.2045332,true
Ethan Lee,Ethan,Lee,22.86368908,false
Jose Martinez,Jose,Martinez,72.80481604,false
Stacey Yates,Stacey,Yates,196.3324196,true
Alejandra Strickland,Alejandra,Strickland,238.5211626,true
Paula Gregory,Paula,Gregory,63.86627777,false
Joseph Lozano,Joseph,Lozano,288.2552215,true
Mr. Dean Thomas,Dean,Thomas,291.9138486,true
Sue Lee,Sue,Lee,229.6867408,true
Anna Long,Anna,Long,282.5645113,true
Madison Richardson,Madison,Richardson,231.6005976,true
Kelly Buchanan,Kelly,Buchanan,190.7070828,true
Robert Brown,Robert,Brown,216.259389,true
Felicia Sawyer,Felicia,Sawyer,137.9030061,true
Julian Edwards,Julian,Edwards,150.3449245,true
David Salazar,David,Salazar,77.45842821,false
Annette Watson,Annette,Watson,76.7825944,false
Joshua Williams,Joshua,Williams,177.5164745,true
Daniel Yoder,Daniel,Yoder,119.2342859,true
Daniel Nelson,Daniel,Nelson,98.27456386,false
Gary White,Gary,White,271.019816,true
Jason Campbell,Jason,Campbell,273.3106244,true
Elizabeth Watson,Elizabeth,Watson,86.42236772,false
Kenneth Wright,Kenneth,Wright,182.4366238,true
Robert Perez,Robert,Perez,239.5851297,true
David Clark,David,Clark,23.0325238,false
Beverly Leon,Beverly,Leon,106.1063763,true
Dr. Robert Wright,Robert,Wright,50.0234143,false
James Thomas,James,Thomas,86.77348735,false
Derrick Wells,Derrick,Wells,181.4218065,true
Devin Neal,Devin,Neal,86.96007678,false
Linda Baker,Linda,Baker,147.1263919,true
Amanda Ray,Amanda,Ray,137.8128328,true
Bruce Williams,Bruce,Williams,71.30022792,false
Amy Castillo,Amy,Castillo,249.5469844,true
Kyle Turner,Kyle,Turner,161.1618002,true
Steven Mason,Steven,Mason,111.8827068,true
Kimberly Kelly,Kimberly,Kelly,240.4231917,true
Melissa Ellis,Melissa,Ellis,98.58946201,false
Kelli Olson,Kelli,Olson,237.5734494,true
Mark Mcmillan,Mark,Mcmillan,214.1569316,true
Erin Bautista,Erin,Bautista,77.6242888,false
Joseph Holt,Joseph,Holt,84.95214506,false
Dean Foster,Dean,Foster,275.7451504,true
Luis Smith,Luis,Smith,232.2317515,true
Nicholas Hughes,Nicholas,Hughes,119.2977956,true
Alexis Marshall,Alexis,Marshall,135.4593376,true
Nathan Jones,Nathan,Jones,156.5333442,true
Debra Jordan,Debra,Jordan,96.86625469,false
Billy Rose,Billy,Rose,13.66865285,false
Amber Stephens,Amber,Stephens,288.2365496,true
Sandra Williamson DDS,Sandra,Williamson,58.32246701,false
Mikayla Wiggins,Mikayla,Wiggins,171.0312758,true
Wesley Lowery,Wesley,Lowery,71.51598238,false
Brandon Cruz,Brandon,Cruz,268.4069694,true
Tracy York,Tracy,York,133.9126496,true
Jessica Adams,Jessica,Adams,169.2223021,true
Diana Flores,Diana,Flores,140.9103144,true
Anthony Brooks,Anthony,Brooks,56.34749333,false
Joan Cruz,Joan,Cruz,153.9731859,true
Lauren Ray,Lauren,Ray,235.5282522,true
Becky Reid,Becky,Reid,222.1800929,true
Robert Fisher,Robert,Fisher,174.6666517,true
Christopher Clark,Christopher,Clark,206.7775415,true
Leah Palmer,Leah,Palmer,82.10118057,false
Erin Campbell,Erin,Campbell,223.7648021,true
Michael Smith,Michael,Smith,190.5819912,true
Carolyn Gonzalez,Carolyn,Gonzalez,35.19868853,false
Evan Jackson,Evan,Jackson,250.4831534,true
Corey Mitchell,Corey,Mitchell,229.272452,true
Wesley Shaw,Wesley,Shaw,78.19470358,false
Angela Lopez,Angela,Lopez,123.473429,true
Mariah Jones,Mariah,Jones,7.586662029,false
Melissa Yates,Melissa,Yates,191.7388305,true
Pamela Boyd,Pamela,Boyd,42.57642339,false
Chad Hill MD,Chad,Hill,237.3886818,true
Dalton Marshall,Dalton,Marshall,44.79388508,false
Megan Davis,Megan,Davis,185.4160533,true
Jay Hunt,Jay,Hunt,11.93981724,false
Craig Brady,Craig,Brady,114.0308021,true
James Cooper,James,Cooper,162.9563775,true
Timothy Cabrera,Timothy,Cabrera,246.8016085,true
Jeremy Lewis,Jeremy,Lewis,3.085548783,false
Justin Kemp,Justin,Kemp,238.3356701,true
Sean Roach,Sean,Roach,288.9094841,true
Jeffery Steele,Jeffery,Steele,116.5865443,true
Albert Sellers,Albert,Sellers,70.52448058,false
Jennifer Snyder,Jennifer,Snyder,252.1510533,true
John Scott,John,Scott,54.0948882,false
Gabrielle Brown DVM,Gabrielle,Brown,125.2778312,true
Devon Ramsey,Devon,Ramsey,151.3679071,true
Linda Palmer,Linda,Palmer,259.9650837,true
Laura Vargas,Laura,Vargas,19.47538112,false
Felicia Stewart,Felicia,Stewart,271.3900354,true
Jennifer Garza,Jennifer,Garza,288.0417712,true
Antonio Lewis,Antonio,Lewis,26.06155907,false
Andrew Nielsen,Andrew,Nielsen,249.5687264,true
Lindsay Carpenter,Lindsay,Carpenter,84.75981129,false
Chris Stewart,Chris,Stewart,75.24103915,false
Robert Moore,Robert,Moore,263.4141129,true
Timothy Ray,Timothy,Ray,141.8626914,true
Scott Day,Scott,Day,198.0654936,true
Nathaniel Armstrong,Nathaniel,Armstrong,20.87450709,false
Amanda Brown,Amanda,Brown,212.9058973,true
Larry Wilson,Larry,Wilson,182.0331257,true
Joshua Thompson,Joshua,Thompson,69.44828294,false
Kim Howell,Kim,Howell,36.96354785,false
Kristin Lindsey,Kristin,Lindsey,64.39004043,false
Erin Flowers,Erin,Flowers,193.6398263,true
Samuel Anderson,Samuel,Anderson,262.2680717,true
Jennifer Burke DDS,Jennifer,Burke,274.3026974,true
Kelly Douglas,Kelly,Douglas,34.36564262,false
Nancy Marshall,Nancy,Marshall,267.3828578,true
Jorge Johnson,Jorge,Johnson,116.1714636,true
Amy French,Amy,French,165.8016929,true
Virginia Chambers DDS,Virginia,Chambers,89.89633639,false
Mary Pollard,Mary,Pollard,158.0790313,true
Edward Norris,Edward,Norris,26.97375079,false
Deborah Bailey,Deborah,Bailey,234.6758898,true
Jennifer Jones,Jennifer,Jones,165.0022525,true
Sonya Griffith,Sonya,Griffith,138.6171528,true
Patrick Gallagher,Patrick,Gallagher,104.1610535,true
Jonathan Miller,Jonathan,Miller,98.37584933,false
Heather Ballard,Heather,Ballard,284.5814233,true
Andre Manning,Andre,Manning,194.9905545,true
Ashley Soto,Ashley,Soto,79.2445099,false
Dr. Elizabeth Clark,Elizabeth,Clark,269.4168408,true
Patricia Young,Patricia,Young,130.6553075,true
Marisa Campbell,Marisa,Campbell,84.44272785,false
Timothy Davis,Timothy,Davis,171.1168554,true
Mitchell Ibarra,Mitchell,Ibarra,161.7834286,true
Chelsea Chen,Chelsea,Chen,36.22563908,false
Paul Taylor,Paul,Taylor,69.55631424,false
Henry Roach,Henry,Roach,1.959007179,false
Thomas Mcclain,Thomas,Mcclain,299.1307739,true
Dennis Williams,Dennis,Williams,275.2683661,true
Paul Stein,Paul,Stein,102.8911782,true
Susan Christensen,Susan,Christensen,37.48220654,false
Crystal Brown,Crystal,Brown,16.57201119,false
Crystal Lowe,Crystal,Lowe,144.5014692,true
Brian Baker,Brian,Baker,74.18584275,false
Molly Fischer,Molly,Fischer,10.65318304,false
Karen Morton,Karen,Morton,126.9280583,true
Mark Green,Mark,Green,123.1451656,true
Karen Davis,Karen,Davis,108.2090437,true
Joanna Figueroa,Joanna,Figueroa,187.2572904,true
Paula Barker,Paula,Barker,102.0455125,true
Adam White,Adam,White,23.99088409,false
Melinda Fitzpatrick,Melinda,Fitzpatrick,295.4867362,true
Joseph Perry,Joseph,Perry,81.57617561,false
Victoria Moore,Victoria,Moore,228.8735816,true
Heather Herman,Heather,Herman,61.0629953,false
Timothy Clark,Timothy,Clark,146.9213215,true
Nathaniel Wells,Nathaniel,Wells,20.65123885,false
Cindy Pitts,Cindy,Pitts,60.39039483,false
Travis Johnson,Travis,Johnson,98.5076599,false
Nichole Townsend,Nichole,Townsend,245.1680542,true
Jessica Allen,Jessica,Allen,137.7334625,true
Charles Wright,Charles,Wright,99.76504328,false
Laura Lopez,Laura,Lopez,7.703221405,false
Julie Castillo,Julie,Castillo,211.5372125,true
Robert Young,Robert,Young,267.4230523,true
Randy Bauer,Randy,Bauer,54.47848217,false
Joel Webb,Joel,Webb,254.011257,true
Christopher Bright,Christopher,Bright,229.0627694,true
Maria Reyes,Maria,Reyes,245.7685786,true
Christopher Larson,Christopher,Larson,255.8959554,true
Evan Richardson,Evan,Richardson,199.7802439,true
Brittany Salinas,Brittany,Salinas,106.0009251,true
Theodore Schultz,Theodore,Schultz,66.3966506,false
Allen Hall,Allen,Hall,248.783453,true
Mark Bailey,Mark,Bailey,146.1999589,true
Ashley Barton,Ashley,Barton,184.837686,true
Melissa Reid,Melissa,Reid,164.9964809,true
Kevin Frazier,Kevin,Frazier,188.9327571,true
Jacqueline Russell,Jacqueline,Russell,182.9477248,true
Jeremy Davidson,Jeremy,Davidson,238.4692929,true
Vincent Taylor,Vincent,Taylor,19.99434316,false
Daniel Alexander,Daniel,Alexander,257.703959,true
Katherine Brooks,Katherine,Brooks,16.25110869,false
Donna Malone,Donna,Malone,263.6211952,true
Sarah Carlson,Sarah,Carlson,155.112039,true
Stephen Stafford,Stephen,Stafford,86.76268915,false
Molly Grant,Molly,Grant,114.8491929,true
Vanessa Chase,Vanessa,Chase,7.770786949,false
Katrina Miller,Katrina,Miller,247.2659961,true
Karen Hancock,Karen,Hancock,282.6177794,true
Raymond Brooks,Raymond,Brooks,204.8726848,true
Amanda Reynolds,Amanda,Reynolds,90.21503715,false
Sandra Marquez,Sandra,Marquez,138.1701187,true
Eric Gregory,Eric,Gregory,24.92979482,false
Mary Allen,Mary,Allen,255.2531379,true
Michael Santos,Michael,Santos,193.4995193,true
Ronnie Ali,Ronnie,Ali,229.6159426,true
Mr. Jeff Wilson,Jeff,Wilson,114.6760877,true
John Richardson,John,Richardson,207.195461,true
Reginald Barnes,Reginald,Barnes,46.8780625,false
Joseph Beasley,Joseph,Beasley,298.3722237,true
Kyle Brown,Kyle,Brown,106.8841519,true
Ruth Ballard,Ruth,Ballard,299.9455478,true
Michael Bradley,Michael,Bradley,203.917107,true
Derek Sandoval,Derek,Sandoval,143.0956665,true
Kayla Brown,Kayla,Brown,123.1057042,true
Rodney Harrison,Rodney,Harrison,118.4162955,true
Whitney Sims,Whitney,Sims,284.5855067,true
Carly Wagner,Carly,Wagner,212.8393181,true
Brett House,Brett,House,193.7238018,true
Robert Weaver,Robert,Weaver,109.6290182,true
Steve Gonzalez,Steve,Gonzalez,146.1933084,true
David Fisher,David,Fisher,290.1779819,true
Leonard King,Leonard,King,24.0939262,false
Beth Martinez,Beth,Martinez,23.52767675,false
Elizabeth Lewis,Elizabeth,Lewis,173.6053214,true
Nicole Small,Nicole,Small,159.8582487,true
Anthony Cline,Anthony,Cline,250.2882021,true
Spencer Ware,Spencer,Ware,159.5202685,true
Willie Erickson,Willie,Erickson,116.3402762,true
Brent Moore,Brent,Moore,155.6385418,true
Maria Hunt,Maria,Hunt,285.7458256,true
Robert Howard,Robert,Howard,174.4724454,true
Katherine Smith,Katherine,Smith,96.91551318,false
Mrs. Andrea Meza,Andrea,Meza,143.0006511,true
Nathan Crane,Nathan,Crane,83.56558574,false
Dr. Douglas Delgado DDS,Douglas,Delgado,85.5223837,false
Mariah Garrison,Mariah,Garrison,192.7734629,true
Dennis Perez,Dennis,Perez,138.2202857,true
Veronica Berry,Veronica,Berry,248.7978665,true
Kristine Holland,Kristine,Holland,248.5495161,true
Daniel Nguyen,Daniel,Nguyen,282.2088346,true
Kelly Gregory,Kelly,Gregory,159.7472068,true
Shawn Brown,Shawn,Brown,181.3796777,true
Danielle George,Danielle,George,274.2446679,true
Tiffany Brown,Tiffany,Brown,276.1991426,true
Alice Freeman,Alice,Freeman,137.1583738,true
Daniel Brown,Daniel,Brown,112.7636937,true
Jessica Hopkins,Jessica,Hopkins,122.3518376,true
April Bryant,April,Bryant,266.6719848,true
Christopher Miller,Christopher,Miller,158.2431072,true
Duane Smith,Duane,Smith,195.3278749,true
Madeline Sandoval,Madeline,Sandoval,121.1743498,true
Dr. Victoria Kirk,Victoria,Kirk,3.666987419,false
Paul Davis,Paul,Davis,252.5040028,true
Robert Dickerson,Robert,Dickerson,11.98827381,false
Kevin Lambert Jr.,Kevin,Lambert,4.531036969,false
Sheila Morton,Sheila,Morton,170.343201,true
Leonard Martinez,Leonard,Martinez,93.22430955,false
Melanie Dennis,Melanie,Dennis,209.669112,true
Melissa Cline,Melissa,Cline,107.4820325,true
Timothy Williams,Timothy,Williams,258.0104815,true
Kimberly Anderson,Kimberly,Anderson,87.97839743,false
Sarah Simmons,Sarah,Simmons,244.2757279,true
Michael Bryan,Michael,Bryan,233.2848903,true
Peter Lopez DVM,Peter,Lopez,140.0412394,true
Philip Oliver,Philip,Oliver,21.30464474,false
Sara Hodges,Sara,Hodges,277.3543759,true
Richard Hicks,Richard,Hicks,73.36766831,false
Michael Brown,Michael,Brown,37.87051913,false
Destiny Roy,Destiny,Roy,223.4763302,true
Kimberly Baker,Kimberly,Baker,80.46348769,false
Jamie Higgins,Jamie,Higgins,69.03028233,false
Preston Ferguson III,Preston,Ferguson,221.4249566,true
Rachel Montgomery,Rachel,Montgomery,29.08534279,false
Rebecca Walls,Rebecca,Walls,215.2717793,true
Mr. Matthew Collins,Matthew,Collins,238.6680373,true
Thomas Forbes,Thomas,Forbes,72.71031133,false
Caitlin Shelton,Caitlin,Shelton,220.3252086,true
Robert Stephens,Robert,Stephens,3.606464206,false
Jennifer Lin,Jennifer,Lin,192.9587531,true
Diana Carney,Diana,Carney,97.78448666,false
Kevin Mayo,Kevin,Mayo,51.803837,false
Nicholas West,Nicholas,West,16.2045173,false
Mitchell Kelley,Mitchell,Kelley,13.07861103,false
Andre Boyd,Andre,Boyd,253.5211663,true
James Knight,James,Knight,22.56984826,false
Andrew Lee,Andrew,Lee,70.51262949,false
David Clay MD,David,Clay,236.9824129,true
Craig Mitchell,Craig,Mitchell,166.2891034,true
Jennifer Evans,Jennifer,Evans,2.977011972,false
Scott Schroeder,Scott,Schroeder,236.1997291,true
Kathleen Gallagher DVM,Kathleen,Gallagher,291.677987,true
Benjamin Davis,Benjamin,Davis,51.11857044,false
Luis Mathis,Luis,Mathis,299.1938817,true
Rachel Thomas,Rachel,Thomas,161.3312866,true
Erin Henry,Erin,Henry,11.73608077,false
Daniel Chen,Daniel,Chen,254.1665472,true
Katie Parker,Katie,Parker,13.94906194,false
Melissa Robinson,Melissa,Robinson,205.8781089,true
Samuel Dalton,Samuel,Dalton,14.08357426,false
Nicole Jones,Nicole,Jones,51.59257197,false
James Baker,James,Baker,170.9273169,true
Amanda Hopkins,Amanda,Hopkins,200.6433574,true
Eric Rodriguez,Eric,Rodriguez,103.935463,true
Rebecca Gallagher MD,Rebecca,Gallagher,221.5435451,true
Paul Daniels,Paul,Daniels,232.54837,true
Stephanie Green,Stephanie,Green,2.663967786,false
Beth Stone,Beth,Stone,35.23893288,false
Paul King,Paul,King,188.565175,true
Lauren Kelly,Lauren,Kelly,13.00123524,false
Laura Pierce,Laura,Pierce,16.16340439,false
Heather Bennett,Heather,Bennett,255.1741149,true
Joshua King,Joshua,King,107.3590127,true
Jasmine Flores,Jasmine,Flores,289.7696566,true
Sarah Chandler,Sarah,Chandler,55.24485998,false
Denise Miller,Denise,Miller,158.8641339,true
Randy Moyer,Randy,Moyer,125.9683245,true
Megan Perry,Megan,Perry,287.0921961,true
David Weber,David,Weber,140.9446241,true
Michael Hoffman,Michael,Hoffman,145.2717633,true
Amy Townsend,Amy,Townsend,217.5922091,true
Martin Larson,Martin,Larson,171.9356768,true
Savannah Hampton,Savannah,Hampton,245.2155175,true
Amanda Chavez,Amanda,Chavez,4.068803173,false
Tina Campos,Tina,Campos,292.1002,true
Crystal Blake,Crystal,Blake,227.6330391,true
Beth Morales,Beth,Morales,229.9794474,true
Mark Johnson,Mark,Johnson,177.5476557,true
Emily Kramer,Emily,Kramer,249.9598475,true
Scott Jackson,Scott,Jackson,200.6486534,true
Kayla Stanley,Kayla,Stanley,39.11623892,false
Heather Combs,Heather,Combs,75.68140908,false
Samantha Watson,Samantha,Watson,209.2371767,true
John Taylor,John,Taylor,162.383985,true
Kristen Waller,Kristen,Waller,203.3026259,true
Robert Chang,Robert,Chang,59.64579395,false
Elizabeth Berry,Elizabeth,Berry,48.18828909,false
Leslie Estes,Leslie,Estes,160.479494,true
Joseph Wilson,Joseph,Wilson,265.8405526,true
Austin Ramirez,Austin,Ramirez,212.7036289,true
Amanda Evans,Amanda,Evans,148.0328505,true
Stephanie Martinez,Stephanie,Martinez,167.4969941,true
Trevor Valenzuela,Trevor,Valenzuela,233.3832548,true
Jaime Perez,Jaime,Perez,142.8424681,true
Randy Stone,Randy,Stone,126.8086391,true
Elizabeth Delgado,Elizabeth,Delgado,287.0605845,true
Anthony Scott,Anthony,Scott,103.2864364,true
Cody Johnson,Cody,Johnson,170.0586264,true
Bryan Hall,Bryan,Hall,260.9082222,true
Sergio Day,Sergio,Day,276.6420591,true
Nicole Wiggins,Nicole,Wiggins,65.95568043,false
Kathleen Turner,Kathleen,Turner,262.1049741,true
Joshua Holland,Joshua,Holland,299.5158411,true
Jessica Miller,Jessica,Miller,124.4215151,true
Alex Moore,Alex,Moore,142.418239,true
Julie Boyd,Julie,Boyd,39.18863723,false
Tara Barnes,Tara,Barnes,128.8918058,true
Heather Brown,Heather,Brown,186.7113016,true
